,name,city,country,tags,office_lat,office_lon,funds_raised_float,currency,fx_rate,funds_raised_usd,desing_tag,gaming_tag,funding_tag
3691,Novelty Systems,Naples,USA,"web-design, web-development, seo, sem, internet-marketing",26.3926,-81.5555,0.0,$,1.0,0.0,True,False,False
3692,OzTern Digital Services,Trivandrum,IND,"seo, ppc, sem, internet-marketing, online-marketing",8.503696,76.952187,0.0,$,1.0,0.0,False,False,False
3693,Spreedly,Durham,USA,"cloud-commerce, saas, recurring-billing, payments, software-as-a-service, credit-card-vaulting, mobile-payments, dwolla, gocardless",35.996497,-78.903729,801000.0,$,1.0,801000.0,False,False,False
3694,Optimum Energy,Seattle,USA,"energy-efficiency, software, hvac, m2m, industrial-internet, optimization, decision-support, continuous-commissioning, chiller-plant",47.598657,-122.334614,21200000.0,$,1.0,21200000.0,False,False,True
3695,Optimum Energy,San Diego,USA,"energy-efficiency, software, hvac, m2m, industrial-internet, optimization, decision-support, continuous-commissioning, chiller-plant",32.8386414,-117.098216,21200000.0,$,1.0,21200000.0,False,False,True
3696,Optimum Energy,New York,USA,"energy-efficiency, software, hvac, m2m, industrial-internet, optimization, decision-support, continuous-commissioning, chiller-plant",40.7518919,-73.9875922,21200000.0,$,1.0,21200000.0,False,False,True
3697,Security First,Rancho Santa Margarita,USA,"security, privacy, data, digital-security",33.63761,-117.604905,0.0,$,1.0,0.0,False,False,False
3698,ResuWe,Laguna Beach,USA,"recruiting-software, applicant-tracking-system, ats, saas, staffing, job-post, resume",33.5341548,-117.7769669,0.0,$,1.0,0.0,False,False,False
3699,Max Q Designs,Melbourne,USA,"graphic, web-design-and-marketing-agency-based-in-melbourne-florida",28.2265028,-80.678264,0.0,$,1.0,0.0,True,False,False
3700,Fresh Echo Interactive,San Diego,USA,"web-design, web-development, seo, interactive-agency, e-commerce",32.801402,-117.236558,0.0,$,1.0,0.0,True,False,False
3701,Rabbit Technologies,London,GBR,"software, opensource, cloud, messaging, amqp, xmpp, web",51.55738,-0.27548,0.0,$,1.0,0.0,False,False,False
3702,ITTAGS,Los Angeles,USA,"semantic-web, web-3-0, tech-news, tech-blogs, tech-companies, los-angeles, southern-california",34.052187,-118.243425,0.0,$,1.0,0.0,False,False,False
3703,Ray Websmith,Crystal Lake,USA,chicago-web-design,42.2796339,-88.3339768,0.0,$,1.0,0.0,True,False,False
3704,BetKlub,Paris,FRA,"social-betting, social-gambling, gaming, betting",48.8787606,2.3639174,91000.0,€,1.07,97370.0,False,True,False
3705,Posh Eyes,Oxford,GBR,"designer-glasses, acuvue-contact--lenses, emporio-armani, silhouette, diesel, jaeger, police, tommy-hilfiger",51.7300998,-1.2219376,2000.0,£,1.21,2420.0,True,False,False
3706,Kimengi,Amsterdam,NLD,"recommendation, social-web, semantic-web, related-content, widget, webapp",52.3735592,4.8852747,250000.0,€,1.07,267500.0,False,False,False
3707,Zemoga,New York,USA,"colombia, bogota, innovation, social-networking, twitter, facebook, pharmaceutical, media--entertainment, casual-gaming, iphone-application-development, mobile, flash, flex, user-acceptance-testing, ui, ue, outsourcing, insourcing, labor-arbitrage, offsho",40.744697,-73.989947,0.0,$,1.0,0.0,False,True,False
3709,Zemoga,Wilton,USA,"colombia, bogota, innovation, social-networking, twitter, facebook, pharmaceutical, media--entertainment, casual-gaming, iphone-application-development, mobile, flash, flex, user-acceptance-testing, ui, ue, outsourcing, insourcing, labor-arbitrage, offsho",41.1932851,-73.4313029,0.0,$,1.0,0.0,False,True,False
3712,FastSoft,Pasadena,USA,"internet, speed",34.142973,-118.140553,5970000.0,$,1.0,5970000.0,False,False,True
3713,LEVEL Studios,San Luis Obispo,USA,"independent-digital-agency, global-agency, user-experience, online-business-consulting, online-marketing, digital-media, award-winning-creative, online-technology, application-development, web-and-custom-applications",35.2543042,-120.6460235,0.0,$,1.0,0.0,False,False,False
3715,LEVEL Studios,San Jose,USA,"independent-digital-agency, global-agency, user-experience, online-business-consulting, online-marketing, digital-media, award-winning-creative, online-technology, application-development, web-and-custom-applications",37.335003,-121.890153,0.0,$,1.0,0.0,False,False,False
3717,Baobaz,Paris,FRA,"e-commerce, search-marketing, sem, seo, magento, web, ecommerce, web-design, web-development",48.8659957,2.351824,0.0,$,1.0,0.0,True,False,False
3718,oneDrum,London,GBR,collaboration-document-sharing-document-editing-realtime-web-microsoft-office,51.5001524,-0.1262362,1000000.0,£,1.21,1210000.0,False,False,True
3719,oneDrum,Stirling,GBR,collaboration-document-sharing-document-editing-realtime-web-microsoft-office,56.1194238,-3.935882,1000000.0,£,1.21,1210000.0,False,False,True
3727,Information Card Foundation,Needham,USA,"digital-identity, security, privacy, industry-association, information-cards, i-cards",42.3058422,-71.229256,0.0,$,1.0,0.0,False,False,False
3728,Your Tribute,Burnaby,CAN,"online-obituaries, memorial-websites, online-memorials, free-obituary",49.2562701,-122.9611391,600000.0,$,1.0,600000.0,False,False,False
3730,benivolent soft tech,Chennai,IND,"php-development, seo, website-develoment",13.060416,80.249634,0.0,$,1.0,0.0,False,False,False
3732,Joroto,Cleveland,USA,"ipod, iphone, games, utilities, web-development",41.701368,-81.165981,16000.0,$,1.0,16000.0,False,False,False
3733,Kvittar,Malmö,SWE,"digital-receipts, receipt, transactions, on-line, searchable, paper-consumption, point-of-sales-system, card, accountant",55.6057989,12.9950742,0.0,$,1.0,0.0,False,False,False
3734,Multiso Multimedia Solutions,Celje,SVN,"multimedia, sound, design, sound-engineer, sound-design, interactive-design",46.2347396,15.2591055,0.0,$,1.0,0.0,True,False,False
3735,YCD Multimedia,New York,USA,"digital-media, digital-signage, in-store-digital-media",40.745454,-73.991674,32500000.0,$,1.0,32500000.0,False,False,True
3736,YCD Multimedia,Glasgow,GBR,"digital-media, digital-signage, in-store-digital-media",55.8530195,-4.2689907,32500000.0,$,1.0,32500000.0,False,False,True
3741,OnlineMQ,Den-Haag,NLD,"soa, saas, mq, message-queue, web-service",52.0889889,4.3016891,0.0,$,1.0,0.0,False,False,False
3742,PerfectForms,Carlsbad,USA,"workflow, process, software, bpm, survey, perfectforms",33.122222,-117.290415,0.0,$,1.0,0.0,False,False,False
3743,Bigpoint,Hamburg,DEU,"online-games, browser-games, browsergames, browser-based-online-games, free-to-play, game-portal, publisher, content-provider, developer, games, mmo, mmog",53.5973055,9.9762519,420000000.0,€,1.07,449400000.0,False,False,True
3747,Steppy Frog Design Studio,Chennai,IND,"web-design-company, graphic-design-company, web-design-company-chennai, graphic-design-company-chennai, web-design-company-india, graphic-design-company-india",13.1115592,80.226749,0.0,$,1.0,0.0,True,False,False
3748,Accellos,Colorado Springs,USA,"logistics, transportation, warehouse, fleet, supply-chain, inventory, software, 3pl",38.833716,-104.826256,51400000.0,$,1.0,51400000.0,False,False,True
3750,DSwiss,ZÃ¼rich,CHE,"safe, security, inheritance, legacy, estate, legal, data-protection, privacy, digital-inheritance, data-inheritance",47.376362,8.5142125,0.0,$,1.0,0.0,False,False,False
3751,ICU Global,London,GBR,"video, conferencing, web-conferencing, web-meetings, online-meetings, icu, global, icu-live, global-ip-index, communications, isdn, ip, london, software, telecommunications, polycom, vc-room, sony, radvision, webcam",51.7575498,-1.2192678,0.0,$,1.0,0.0,False,False,False
3752,Glogster,Boston,USA,"fun, expression, social-network, web-2-0, express-yourself, poster, video, music",42.35892,-71.05781,0.0,$,1.0,0.0,False,False,False
3753,Glogster,Prague,CZE,"fun, expression, social-network, web-2-0, express-yourself, poster, video, music",50.0878114,14.4204598,0.0,$,1.0,0.0,False,False,False
3755,Exent,New York,USA,"games, videogames, games-on-demand, video-games",40.7523796,-74.005568,3000000.0,$,1.0,3000000.0,False,False,True
3757,Exent,San Francisco,USA,"games, videogames, games-on-demand, video-games",37.787646,-122.402759,3000000.0,$,1.0,3000000.0,False,False,True
3759,iBizLog,Las Vegas,USA,"website, ecommerce, web, internet, template, design, business, hosting, free, seo, marketing",36.0122687,-115.4977708,0.0,$,1.0,0.0,True,False,False
3763,WildPackets,Walnut Creek,USA,"network-performance-management, network-analyzer, network-forensics, deep-packet-inspection, network-recorder, protocol-analyzer, network-analysis, protocol-analysis, network-performance-monitoring, network-analyzer-software",37.92563,-122.05809,0.0,$,1.0,0.0,False,False,False
3764,Keen Software House,London,GBR,games-software-development-miner-wars-voxel-destructible-environment,51.5220763,-0.1153003,0.0,$,1.0,0.0,False,False,False
3765,Waveative,Houston,USA,"web-design, social-networking, design, iphone, apps",29.7726138,-95.514493,0.0,$,1.0,0.0,True,False,False
3766,ZOOMcatalog,Lafayette,USA,"promotionalproducts, advertisingspecialties, corporategifts, promotionalitems, digitalcatalogs, searchengine, ecofriendly",40.003146,-105.137715,0.0,$,1.0,0.0,False,False,False
3767,Authority SEO,Phoenix,USA,"seo, search-engine-optimization, web-marketing, internet-marketing, ecommerce, conteint-building",33.448263,-112.073821,0.0,$,1.0,0.0,False,False,False
3768,PostalMethods,Houston,USA,postal-letter-invoice-marketing-snail-mail-web-service-web-to-post,29.717673,-95.459308,0.0,$,1.0,0.0,False,False,False
3769,PostalMethods,London,GBR,postal-letter-invoice-marketing-snail-mail-web-service-web-to-post,51.4940898,-0.143398,0.0,$,1.0,0.0,False,False,False
3771,Constellation Software,Toronto,CAN,software-consulting,43.670233,-79.386755,0.0,$,1.0,0.0,False,False,False
3772,Zeno Blue eMarketing,Charlotte,USA,"seo, search-engine-optimization, internet-marketing, internet-marketing-agency",35.053142,-80.847127,0.0,$,1.0,0.0,False,False,False
3773,Midwest Data Systems,Marinette,USA,"web-development, web-hosting, networking, computer-repair, custom-software",45.0850398,-87.6329743,0.0,$,1.0,0.0,False,False,False
3774,Instra Corporation,Melbourne,AUS,"domain-name, enum, registrar, hosting, web-host, mega, cloud, saas",-37.8133386,144.9708234,0.0,$,1.0,0.0,False,False,False
3775,Instra Corporation,Napier,NZL,"domain-name, enum, registrar, hosting, web-host, mega, cloud, saas",-39.491733,176.916281,0.0,$,1.0,0.0,False,False,False
3776,Amrita Financial,Oceanside,USA,"life-settlements, financial-services, electronic-marketplace, internet-business",33.1832317,-117.3321424,0.0,$,1.0,0.0,False,False,False
3778,Azingo,Sunnyvale,USA,"communications, web, mobile, wireless, phone, azingo, internet, products",37.382162,-122.036301,80000000.0,$,1.0,80000000.0,False,False,True
3779,Mondo Media,San Francisco,USA,"animation, comedy, youtube-channel, dick-figures, happy-tree-friends",37.764169,-122.402021,0.0,$,1.0,0.0,False,False,False
3781,Blue Bite,New York,USA,"bluetooth-advertising, proximity-marketing, dooh, digital-out-of-home, digital-media, wifi, wap, digital-marketing, roi, mobile-marketing, mobile-advertising",42.958587,-76.908796,0.0,$,1.0,0.0,False,False,False
3782,8th Light,Libertyville,USA,"software-craftsmanship, craftsmen, custom-software, web-applications, rails",42.300188,-88.002035,0.0,$,1.0,0.0,False,False,False
3783,Fisher Vista,Capitola,USA,"hr, human-resources, enterprise-software",36.978687,-121.953123,0.0,$,1.0,0.0,False,False,False
3784,Asyus,Monte Sereno,USA,"online-shopping, comparison-shopping, ecommerce, shopping, deals, savings, web-2-0",37.241813,-121.986779,0.0,$,1.0,0.0,False,False,False
3785,FireScope,Huntington Beach,USA,"itil, service-management, cmdb, bsm, itsm, web-2-0",33.664705,-118.012553,9910000.0,$,1.0,9910000.0,False,False,True
3786,FireScope,Carrollton,USA,"itil, service-management, cmdb, bsm, itsm, web-2-0",33.0353,-96.9274,9910000.0,$,1.0,9910000.0,False,False,True
3787,FireScope,Sydney,AUS,"itil, service-management, cmdb, bsm, itsm, web-2-0",-33.867139,151.207114,9910000.0,$,1.0,9910000.0,False,False,True
3788,FireScope,London,GBR,"itil, service-management, cmdb, bsm, itsm, web-2-0",51.5001524,-0.1262362,9910000.0,$,1.0,9910000.0,False,False,True
3789,Spotcher,Beverly Hills,USA,"online-video, interactive-overlay, overlay, interactive-hotspot, monetize, clickable, digital-media, opt-in, video-advertising",34.0617109,-118.4017053,0.0,$,1.0,0.0,False,False,False
3790,Easter Egg,Milano,ITA,"web, iphone, facebook, twitter",45.4649519,9.2087727,0.0,$,1.0,0.0,False,False,False
3792,Maxymiser,New York,USA,"multivariate-testing, website-optimization, web-analytics, website-analytics, analytics, personalization, multivariable-testing, online-marketing, marketing",55.9485591,-3.2151393,14000000.0,£,1.21,16940000.0,False,False,True
3793,quanp,Cupertino,USA,"storage, web-2-0",37.316015,-122.048107,0.0,$,1.0,0.0,False,False,False
3798,Coskata,Warrenville,USA,"renewable-energy-company, liquid-fuels, ethanol, transformative-bioreactor-designs",41.8035954,-88.159371,86200000.0,$,1.0,86200000.0,True,False,True
3799,SpringSoft,San Jose,USA,"integrated-circuit, ic, embedded-system-design, esd, electronic-design-automation, eda",37.37027,-121.924053,0.0,$,1.0,0.0,True,False,False
3800,Digital Interactive,Long Beach,USA,digital-sky-technologies,33.766701,-118.197677,0.0,$,1.0,0.0,False,False,False
3809,Content Syndicate: Words on Demand,Dubai,ARE,"content, platform, media, internet, multi-lingual, market-place, online-service, publishers, middle-east, uae, india, us, uk, maddy-reddy, newspapers, magazines, buy, sell, cloud",25.1910055,55.2373803,1500000.0,$,1.0,1500000.0,False,False,True
3811,The Graphic Design School,LOS ANGELES,USA,"graphic-design, design-course, online-education",34.0878254,-118.3794929,0.0,$,1.0,0.0,True,False,False
3821,Outspoken Media,Troy,USA,"internet-marketing, seo, search-engine-optimization, reputation-management, orm, link-building, social-media, blogging, content-creation",28.490886,-82.540512,0.0,$,1.0,0.0,False,False,False
3822,Internet Project Systems,dallas,USA,"free-project-management-software, training, technical-services",39.287281,-76.611911,0.0,$,1.0,0.0,False,False,False
3823,MentorMate,Minneapolis,USA,"minnesota, software-development-company, custom-software, software-development-life-cycle, web-development, web-design, minneapolis, st-paul",44.948786,-93.161038,0.0,$,1.0,0.0,True,False,False
3827,Clickom,"Toronto, ON",CAN,"business-intelligence, data-management, innovation, technology, e-commerce, e-business, cloud-computing, paas, internet",43.6502994,-79.3762688,0.0,$,1.0,0.0,False,False,False
3828,SKURA,Oakville,CAN,"edetail, edetailing, edetailingipad, salesforce, salesforce-mobile, salesforceipad, closedloop-marketing, clm, contentmanagement, mobilecontent-management, ipad-cms, ipad-sales-cms, digital-sales-aid, dsa, ipad-sales-aids, mobile-content-management, mobil",43.5041715,-79.6711308,3000000.0,$,1.0,3000000.0,False,False,True
3829,SiteValley,Pleasant Hill,USA,"web-hosting, domain-registration",37.965558,-122.077335,0.0,$,1.0,0.0,False,False,False
3830,United Internet,Montabur,DEU,"germany, isp, internet-service-providers, hosting",50.4333344,7.8048883,0.0,$,1.0,0.0,False,False,False
3839,UCWeb,Guangzhou,CHN,web,23.1337544,113.3853308,0.0,$,1.0,0.0,False,False,False
3842,UCWeb,San Francisco,USA,web,37.7814765,-122.4013217,0.0,$,1.0,0.0,False,False,False
